Batch,fecha_batch,es_lockbox,rendimiento_proxy_batch,recuperacion_refinada_pct,sn_perdido_escoria_frac,recuperacion_real_pct,f_metal,f_dross,f_polvo,sn_metal_t,sn_dross_t,sn_polvo_t,feed_sn_total_t,ley_sn_conc_batch_pct,espesor_ladrillo_norm_mm,frac_carga_secundaria_F,feed_dross_Fe_total_t,T_media_F,T_media_R,R_sum_ln_sn_dep,R_sum_ln_feo_ret,R_n_validos,R_lnirf_twmean,R_lnirf_fin,F_lnirf_F0,F_lnirf_fin,F_sum_d_lnirf,F_sum_ln_sn_dep,F_sn_ext_kg,R_sdi_w10,idx_cronologico,recuperacion_refinada_pct_next,rendimiento_proxy_batch_next,recuperacion_real_pct_next,f_metal_next,f_dross_next,f_polvo_next,es_dev,R_sum_m6_ln_sn_dep,R_sum_m6_ln_feo_ret,F_sum_m6_ln_sn_dep,F_m6_sn_ext_kg,R_m6_masa_fin_kg,F_m6_masa_fin_kg,m6_k_anclaje,xG,xC,xG_gate,xG_late,xG_early,xG_late_gate,xC_late,xC_early,x_F_lanza,x_F_lanza_sq,x_F_o2,x_F_enriq,x_F_aire,x_F_esteq,x_F_caudal,x_F_ppunta,x_F_gn,x_F_carbon,x_R_lanza,x_R_lanza_sq,x_R_o2,x_R_enriq,x_R_aire,x_R_esteq,x_R_caudal,x_R_ppunta,x_R_gn,x_R_carbon
AP0107,2026-05-26 19:40:00,False,68.37984972223518,67.5915418532535,0.0115283650400498,74.73721283681844,0.6837984972223518,0.1386949018992638,0.1775066008783845,33.81392,6.858480000000001,8.7777233,45.24375303348475,39.4006275,282.27078980022185,0.3919119772531038,18.76389565917063,1122.6538684297482,1073.800594320502,2.550575890191714,-0.1346932740048631,3,-1.3194815772923694,-1.3345428817225418,-1.3506640169158453,-1.2198614289016223,0.1308025880142227,4.406606635163822,34634.45039184473,1.2036431501430822,107,71.2406149621665,72.60709805321838,76.83114004378601,0.7260709805321838,0.0850884522838321,0.1888405671839841,True,2.6178097812892984,-0.2057992246428246,3.6732327283124895,33716.76872607611,54886.2741000036,68262.87447611656,0.9336846656328742,-0.0306196280611791,0.2171667407284063,-0.0306196280611791,-0.2413030691511459,0.2106834410899668,-0.2413030691511459,0.6769404249609837,-0.4597736842325773,-0.15072088658673036,0.20188550851523035,0.6141904613671575,0.41037670489158556,0.06322912288493747,0.06864529610478301,0.433936662086341,0.29432249505092245,0.5366481886032867,-0.6218054993858773,-0.408978071165719,0.4061873729716996,-0.0038167070790285917,-0.134062416555759,0.060625397574710624,-0.06388104505973194,-0.08594391479617133,-0.6810185235857025,-0.0306196280611791,0.21716674072840636
AP0108,2026-05-27 02:45:00,False,72.60709805321838,71.2406149621665,0.0188202411016384,76.83114004378601,0.7260709805321838,0.0850884522838321,0.1888405671839841,35.23296,4.12896,9.163583628,45.85765612734728,39.4006275,280.74412917995005,0.3842571548501983,18.566964306049005,1050.4552958176146,1031.7773236223438,2.6624414786528026,-0.1379013718111128,4,-1.3252666742637982,-1.3479731939899593,-1.3622414614648664,-1.2806070326198364,0.0816344288450299,3.3099979021297217,30561.242176587984,1.283427760541674,108,73.70356116512347,75.2440608247891,73.69685732994002,0.752440608247891,0.0577214762631082,0.1898379154890006,True,2.771084044083047,-0.2497418865344535,2.7304741143891467,28537.5698450074,55009.5754430778,77156.20526395977,0.9953710075941667,-0.340482493928451,-0.2039372130594511,-0.340482493928451,-0.2797807409654004,-0.0607017529630505,-0.2797807409654004,0.1811769749975439,-0.3851141880569951,0.07944731186714764,0.5620930707587145,0.4552209201842164,0.36076180418043613,0.08141682828465575,-0.07058506456847576,0.4275433414578311,0.6577741813336513,0.5143374181458277,-0.631155386693894,-0.24382028819495483,0.10381781171263285,-0.2776265299440668,-0.375151823472379,0.24019700573283048,0.18934943651710698,-0.040071306774603535,0.2924189726916839,-0.340482493928451,-0.20393721305945112
AP0109,2026-05-27 11:01:00,False,75.2440608247891,73.70356116512347,0.0204733721542858,73.69685732994002,0.752440608247891,0.0577214762631082,0.1898379154890006,33.34744,2.55816,8.413432804000001,45.24947359790917,39.40062749999999,280.74412917995005,0.3823702484789282,18.7838621683141,1069.0604857469898,1111.475887327809,2.557428834695533,-0.1162106969479419,4,-1.3552542062380322,-1.5089236473362675,-1.3246541756909125,-1.2931949925779236,0.0314591831129889,2.995401792735032,31501.01107796712,1.3953218652161137,109,66.69683017951613,67.51394069607987,66.58205534659736,0.6751394069607988,0.1345013874823783,0.1903592055568228,True,2.7815505543072807,-0.3595825449824811,2.437845431851548,29294.572606073583,52952.40171437016,72096.9772195431,1.144640563984379,0.3548420612970856,-0.6404433950708468,0.3548420612970856,0.3812255408667671,-0.0263834795696814,0.3812255408667671,-0.2837695692173836,-0.3566738258534632,0.7185535945206821,1.2104254541295496,-0.5075127839490304,-0.25195783423799095,-0.265038145809535,0.724372218235195,-0.460655645181595,1.0580621748600807,-1.0780374195949491,-0.34953713924019264,0.3467633787558754,0.6190478997716324,0.233513943410888,0.02644933186309893,0.5295273304748443,0.11130676025544772,0.4506353688500494,0.5496020744518972,0.3548420612970856,-0.6404433950708468
AP0110,2026-05-27 18:29:00,False,67.51394069607987,66.69683017951613,0.0121028414004458,66.58205534659736,0.6751394069607988,0.1345013874823783,0.1903592055568228,33.66888,6.707520000000001,9.493122728,50.56749874231786,39.4006275,280.0890067803059,0.453398208690588,17.927828872727392,1095.693003670259,1075.0880895047749,2.7054994029122925,-0.2501196735041613,3,-1.4598041047569066,-1.488776836568804,-1.3683894745789045,-1.317260825568873,0.0511286490100313,4.304247464787525,38556.82288867042,0.2043026678706789,110,59.00811082640783,59.95947216997236,56.50046303848369,0.5995947216997236,0.1756929522824832,0.2247123260177932,True,2.7311497320168945,-0.2793928362551056,3.84801138843785,37896.05671387534,55513.77211999348,70309.76386423285,1.022436606731356,0.0352690872527533,0.0358748479918958,0.0352690872527533,-0.0956275813186649,0.1308966685714183,-0.0956275813186649,0.8215501282023479,-0.7856752802104521,0.35368999991358235,0.3465842475351377,0.12370955874978862,0.06070583523671078,0.09651097723984552,0.046747656206881406,0.19361399311224678,0.45410057602700377,0.11050968918461279,-0.6665041338113641,-0.3613866579778269,0.5106316532768714,0.004697614771359236,0.017190190631420806,-0.06536867922930377,-0.0012947094142042002,0.04443620248932861,-0.20662863143008914,0.03526908725275335,0.03587484799189583
AP0111,2026-05-28 01:52:00,False,59.95947216997236,59.00811082640783,0.0158667398016384,56.50046303848369,0.5995947216997236,0.1756929522824832,0.2247123260177932,29.61168,8.6768,11.097678564,52.40962358101534,39.40062749999999,277.14095598190727,0.456403532873712,18.103944493242334,1142.146766225014,1124.2452583430545,2.7510723476112555,-0.1259434697893947,4,-1.4066373395176912,-1.476562286093603,-1.5051043543567322,-1.3746213616701897,0.1304829926865425,4.633840995542943,37953.0354213062,1.4916376497173078,111,69.61273870075898,70.280035285811,69.39358842565466,0.70280035285811,0.1409835958620178,0.1562160512798722,True,2.871040384932462,-0.2651708779634422,3.963992327914132,35680.095419440215,57350.74569966636,76501.99070025964,1.0372455777886858,0.5453824331036159,0.5955204572368467,0.5453824331036159,0.2063724161942151,0.3390100169094007,0.2063724161942151,0.6729008607953579,-0.0773804035585112,0.5269374128890733,2.809185288430952,0.7464122059364701,1.3661685639831134,-0.8815899311924594,-0.42256459414513325,-0.2247629640196669,0.9663357198990948,0.5854084749697838,-0.30943758827736023,-0.44963825631052895,0.43748600436059837,0.8394774235783089,0.6104282568174858,0.0799182004917221,-0.03315454837045573,0.38306014529497445,0.21215115785457112,0.5453824331036159,0.5955204572368467
AP0112,2026-05-28 10:10:00,False,70.280035285811,69.61273870075898,0.0094948242746079,69.39358842565466,0.70280035285811,0.1409835958620178,0.1562160512798722,37.09104,7.44056,8.24446912,53.45024063676684,41.05276577000001,277.14095598190727,0.4527211154518183,18.646581527415137,1139.9229597130416,1122.8944220675153,2.839638424004357,-0.2178652070253203,4,-1.391787675283798,-1.5287593087698186,-1.1185115316451688,-1.2906055326654904,-0.1720940010203215,5.0468747902676965,41440.76978837188,0.6609863537511531,112,74.27826584080685,75.2067368896212,71.92181136326094,0.752067368896212,0.1133684047706626,0.1345642263331254,True,2.967728613830687,-0.3503388923642279,4.438341125274794,39872.82290599752,56947.32310227353,74202.7419407227,1.0253578584996916,-0.2637251996142822,-0.4803178162695102,-0.2637251996142822,-0.1465344040944616,-0.1171907955198205,-0.1465344040944616,-0.5978720146445032,0.1175541983749929,0.5123062012596301,1.1876571874760047,0.7789360137170595,0.8692350662623628,-0.4225680891839332,0.3724941289680801,0.1360834405113596,0.6305351115627701,0.3373994823726525,0.09746301114463223,0.3272708863376229,0.21329314973732424,0.6397133291710235,0.26107999952320887,0.25992724204917633,0.6603886449705382,0.12873423839556505,0.6301971202446458,-0.2637251996142822,-0.48031781626951026
AP0113,2026-05-28 18:01:00,False,75.2067368896212,74.27826584080685,0.0123455834837914,71.92181136326094,0.752067368896212,0.1133684047706626,0.1345642263331254,38.20824,5.759600000000001,6.83643842,53.12469093279472,41.05276577,277.0400445337892,0.4463202087695579,19.195419524733445,1085.298056190789,1140.4741118075744,2.6572612131690527,-0.067968172551226,4,-1.3838829637367938,-1.446711172874305,-1.2774517172466675,-1.3649809085004194,-0.0875291912537519,4.71530853562844,41232.01608134575,1.9775794876567927,113,63.9268449257049,64.61897281426242,66.57168761416128,0.6461897281426243,0.157085386813027,0.1967248850443486,True,2.7342972223748463,-0.1665165900439994,4.1936275774368825,40422.75297859617,56589.73799570968,68136.60753828836,1.0799704433593833,0.2356252143858662,0.3273967064966431,0.2356252143858662,-0.0140244605396976,0.2496496749255639,-0.0140244605396976,0.6862506348106894,-0.3588539283140464,-0.7192862268993204,1.353923113104415,0.4902394983884086,0.30215163639725845,0.11474686707601879,-0.0817038772025456,0.38153661075827183,-0.30790834475073553,0.6204770254285573,0.2613078541750854,-0.38925890048534245,0.4006511423642561,0.41619213486860906,0.13579877968878085,0.03169898867413037,0.23670814441765092,0.2377454806857965,-0.2532661500242607,0.23562521438586626,0.3273967064966431
AP0114,2026-05-29 01:56:00,False,64.61897281426242,63.9268449257049,0.0107109082427995,66.57168761416128,0.6461897281426243,0.157085386813027,0.1967248850443486,35.7602,8.69312,10.886773540000002,53.71682960369027,41.05276577000001,276.0309300526082,0.4536784830583174,18.58028628230287,1079.258538437595,1094.5376607293738,2.857250843981024,-0.2473946049437385,4,-1.429620666290418,-1.5393399303547477,-1.4210086821372858,-1.3385761365332969,0.0824325456039891,4.698356384005766,39482.034445107056,0.3833047945436383,114,64.39843472786895,65.30617057079391,59.95015318809327,0.6530617057079391,0.179331176553269,0.1676071177387917,True,2.9474395640112743,-0.34543526503549,4.03953955397705,37621.79648886449,56720.88223256851,76847.78898919483,0.9089845234762032,-0.6016715582108617,-0.2530466230298446,-0.6016715582108617,-0.8036923815584032,0.2020208233475413,-0.8036923815584032,0.0612177889115399,-0.3142644119413846,0.05239436516560839,1.2828109497270386,0.4407247008503205,0.277101414553758,0.13507328382265474,-0.10177156957520245,0.38092938473190313,0.13227810514826702,0.5183447103225791,0.40499861013864447,-0.43971858402502184,0.34904843836440536,-0.20418695254725075,-0.34743135083222454,0.07858023533984945,0.3016045419114856,-0.04590290641844061,1.1471612033544316,-0.6016715582108617,-0.25304662302984465
AP0115,2026-05-29 09:59:00,False,65.30617057079391,64.39843472786895,0.0138996948525861,59.95015318809327,0.6530617057079391,0.179331176553269,0.1676071177387917,32.54384,8.93656,8.352318280000002,54.2848320969154,41.05276577,276.0309300526082,0.4450218918192929,18.82271772323794,1083.7595191903692,1060.4895324871711,2.8002414963032254,-0.2515091772390294,3,-1.4816179743518754,-1.5815918428756282,-1.344144734896683,-1.336432079521236,0.0077126553754471,4.117979184747679,40588.93784979147,0.285149723912931,115,70.22104856749674,71.17108673377778,67.14725879225685,0.7117108673377779,0.1363934267501689,0.1518957059120531,True,2.9166456029008567,-0.3745665582140859,3.345718733975791,38508.56503545207,57491.46046998493,77007.13747557392,1.0838168591795438,0.8160714537678879,-0.1451009846020687,0.8160714537678879,0.126807744098866,0.6892637096690217,0.126807744098866,-0.3495082253167124,0.2044072407146436,0.3357469076962368,0.34586156428184306,0.4341698121886228,0.24486605450512325,0.05417173738336322,0.536749260071589,0.2373953863928527,1.0910491108544054,0.004212006314279204,-0.3074868287594204,-0.0586361108555144,0.01530685359495779,0.4892324767892307,0.09003509467678,0.14516862353489926,-0.2973977140449187,0.37298360994111307,-0.3096395955921679,0.8160714537678879,-0.14510098460206874
AP0116,2026-05-29 17:41:00,False,71.17108673377778,70.22104856749674,0.0133486533630539,67.14725879225685,0.7117108673377779,0.1363934267501689,0.1518957059120531,34.68808,6.64768,7.4032456720000015,51.65971124349173,41.05276577000001,276.0309300526082,0.44877382740804,20.629883523387026,1045.6502330124438,1050.987265471709,2.3333951289778616,-0.0953991159316107,4,-1.2955381813741762,-1.411541015890342,-1.0445549515318278,-1.2421226295358962,-0.1975676780040685,4.9283022999864965,41587.09578080248,1.379403969661754,116,60.67227998596772,61.25568977870816,62.83104429795205,0.6125568977870816,0.1844003380932621,0.2030427641196562,True,2.4475156575702,-0.2405641290521138,4.407951602529892,41044.96224694912,56560.917378097634,66049.88747114957,1.0919046609731915,-0.901563200438954,-0.7343582744096516,-0.901563200438954,-0.6070872107280911,-0.2944759897108628,-0.6070872107280911,-0.1864282309064587,-0.5479300435031929,0.013720376539210358,0.6890884928128863,0.3928757204510494,0.17105838016746558,0.1772934045740487,-0.020850228751920163,0.4248931174555659,0.7378716894773717,0.427201092234829,0.15053347038352932,2.785865517125859,12.38926435724153,-0.33660037320370806,0.005725348138971912,-1.6213698722262024,-0.43926341188394863,-1.668099030274729,0.5133749695399547,-0.901563200438954,-0.7343582744096516
AP0117,2026-05-30 01:42:00,False,61.25568977870816,60.67227998596772,0.0095241730988265,62.83104429795205,0.6125568977870816,0.1844003380932621,0.2030427641196562,32.826080000000005,9.88176,10.880781920000002,52.245001442813766,41.05276577000001,275.6297972422721,0.4309251375252996,20.48251176979824,1080.298526337233,1090.6799110401755,2.3740221264811843,-0.161023568443365,4,-1.5525900752267567,-1.638674092442,-1.324929196973109,-1.4677655714377638,-0.1428363744646548,5.274938454180962,23570.427662038284,0.7637864420475338,117,64.61636722010667,65.27657038031192,68.64451032565773,0.6527657038031193,0.1559101867334912,0.1913241094633894,True,2.4307804272164333,-0.2267332320378375,4.95993818018488,42688.50261148685,55437.93546788885,65679.84776558999,0.9421234816202988,0.7185793302717388,-0.0068634230162053,0.7185793302717388,0.39065746824392,0.3279218620278187,0.39065746824392,0.2968224605757847,-0.30368588359199,0.43471260421240787,2.2956921518901585,1.4241161518718328,0.8811288381515228,-0.3689673741957244,0.13945418670349308,0.2685741090682206,-0.2020631576396689,1.0880529559773249,0.7662424471699275,0.3407026014904084,0.48633518849105617,1.339495923557484,0.7335360235734489,0.4219602757433188,0.3389912816634111,0.7274451440443718,1.4104192308618986,0.7185793302717388,-0.006863423016205364
AP0118,2026-05-30 10:31:00,False,65.27657038031192,64.61636722010667,0.0101139376097552,68.64451032565773,0.6527657038031193,0.1559101867334912,0.1913241094633894,35.29176,8.42928,10.343932768,51.41235596637179,41.05276577,275.6297972422721,0.4563143851702192,20.429463765490603,1158.6820250936864,1127.6501816031316,2.601484728674754,-0.3530876361135792,4,-1.4915480280317583,-1.599845519148707,-1.2862005493911386,-1.296200191578364,-0.0099996421872254,4.422211783743812,40237.50337121905,-0.9293916324610376,118,66.71193248568531,67.34192726605917,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,True,2.662377024238825,-0.4147148235305841,3.8694236906732495,39539.74162221962,54391.20193080223,70657.89629808364,0.9298656852914572,0.7871930354872214,0.3764428093421297,0.7871930354872214,0.3204971857418638,0.4666958497453575,0.3204971857418638,-0.2962589768501191,0.6727017861922489,0.05556945191869902,0.0808825283091612,0.3517158883578784,0.2043016230443642,0.18268825099933986,0.16675676833232844,0.36262557416671565,0.46398488576390534,0.2788956773281825,-0.08769296433726144,0.30317801349368806,0.3734145049661688,1.226896291102826,1.005550499796388,-0.17936971096514137,-0.13779609619051075,0.12760917615760395,-0.7305976857800504,0.7871930354872214,0.3764428093421297
AP0119,2026-05-30 17:59:00,False,67.34192726605917,66.71193248568531,0.009355164099846,62.903528450651855,0.6734192726605918,0.1747367886643327,0.1518439386750755,32.732,8.4932,7.380477516,52.03523682408122,41.05276577000001,275.447265115845,0.45657286667561,20.626335178475536,1101.0213462559154,1095.158311387121,3.2779497042048646,-0.2641677300647463,3,-1.488897457994648,-1.533469633471021,-1.43782659008374,-1.3562746822390557,0.0815519078446842,4.113459993126661,38207.3202495637,0.6362724035574017,119,67.99647941835006,68.49535442370555,70.40181745875891,0.6849535442370555,0.1495064307735372,0.1655400249894071,True,3.304827269535347,-0.2964491146179115,3.466418082551814,37073.121609592585,55761.52613724091,73446.44539014698,1.1001909692219332,0.2319149538408738,0.2586993876018983,0.2319149538408738,0.014976314321229,0.2169386395196448,0.014976314321229,0.8307715658363908,-0.5720721782344924,-0.18917814453873316,0.18941367397158726,0.8415358252057402,0.5614415406776482,0.6404918206890698,0.1628431196004072,0.7809035697392165,0.34497720446750635,0.12180916178569301,0.005851092826031449,-0.4330604461773742,0.3863704903535133,0.188222367148539,0.34088431894435006,-0.19096314076886972,-0.003382552682972717,-0.19908871992834876,-0.33575682652294936,0.23191495384087385,0.25869938760189837
AP0120,2026-05-31 02:17:00,False,68.49535442370555,67.99647941835006,0.0072833407397163,70.40181745875891,0.6849535442370555,0.1495064307735372,0.1655400249894071,36.17572,7.89616,8.742971904,51.38463935422062,41.05276577,274.96051277870623,0.459433709156156,20.12500243507925,1051.5277619754393,1007.411286565106,3.200066990072366,-0.2919620497695554,3,-1.3784441552404232,-1.509297893520415,-1.088007568455491,-1.2648415669191977,-0.1768339984637066,4.03575693602457,38631.90691409595,0.2804464923768117,120,66.75667092196463,67.45212522669513,64.38597487413709,0.6745212522669514,0.1409857486634562,0.1844929990695923,True,3.284734189811597,-0.381362954219145,3.4566635566658435,37345.00540097159,55742.53095987531,74153.09455712304,0.964138523516744,-0.6770453544873197,0.0554250132907926,-0.6770453544873197,-0.0082321310776493,-0.6688132234096704,-0.0082321310776493,0.001004365339278,0.0544206479515145,0.5814853210485472,0.6919666784409927,-0.08882318055721089,-0.15330062123278312,0.2525473092992901,-0.06262156812143992,0.15486194592002278,0.10044742880455265,0.06919830563096445,-0.137432770615603,0.16473451660187333,0.12335271987173214,-1.0005338895119107,-0.48620769359940436,-0.02930362379766794,0.294795952536462,-0.404599097400393,0.6087108886633528,-0.6770453544873197,0.055425013290792635
