Batch,fecha_inicio,escalon_idx,fase_proceso,b6_masa_escoria_multioxido_kg,m_est_cao_kg,m_est_sio2_kg,m_est_al2o3_kg,m_est_mgo_kg
AP0200,2026-06-26 22:44:00,8,Reducción,357314.2375821629,344217.5030916639,359020.7957267855,365665.8452250624,397008.16086614295
AP0200,2026-06-26 23:14:00,9,Reducción,338656.6890122574,315994.5411937885,342846.3550828969,364673.02317245485,361475.6727589227
AP0200,2026-06-26 23:39:00,10,Reducción,340229.9494696849,324220.14898805134,342223.80457979767,360479.7006703099,361887.9479213505
AP0200,2026-06-26 23:59:00,11,Reducción,318500.97950103803,312697.42030261375,317309.61456095806,334462.88368726417,323671.9899747839
AP0201,2026-06-27 01:11:00,1,Fusión,52511.90571256155,47129.60834069786,54232.85664794954,57869.38757266074,52147.69317101188
AP0201,2026-06-27 01:38:00,2,Fusión,106831.47388853245,98940.13620952157,108662.79654707089,114948.01258966177,113258.3640065638
AP0201,2026-06-27 02:10:00,3,Fusión,155628.57629927242,145997.74475909857,157396.81739111812,165611.97105354612,168442.4980874237
AP0201,2026-06-27 02:47:00,4,Fusión,205765.06302078775,203306.10725996163,205090.90854615148,209570.18293434533,218054.36426202778
AP0201,2026-06-27 03:29:00,5,Fusión,262023.698223831,258817.97725231858,259434.66290003475,273233.4264978146,279688.3793546755
AP0201,2026-06-27 04:16:00,6,Fusión,282923.31305669626,289235.7706522404,275256.1962457562,296920.8032846532,289778.7225728887
AP0201,2026-06-27 05:08:00,7,Fusión,374776.2944355636,399358.80972623837,358227.452342364,383346.51354316634,381205.4329388331
AP0201,2026-06-27 06:40:00,8,Reducción,345602.91789538215,334307.2420520198,345380.9092363545,368948.51172338444,353818.78305003006
AP0201,2026-06-27 07:10:00,9,Reducción,323430.4821328013,320647.8052146065,319407.77048844466,348755.39142432506,315172.0386656936
AP0201,2026-06-27 07:35:00,10,Reducción,311137.39311320457,312023.95287354046,305039.08979204483,338617.8266574396,297020.7827788932
AP0201,2026-06-27 07:55:00,11,Reducción,,,,,
AP0202,2026-06-27 09:17:00,1,Fusión,52244.564102760145,49342.07130421964,53034.29741631767,55824.45558455417,51666.18649357131
AP0202,2026-06-27 09:44:00,2,Fusión,96288.58740755988,91838.80592681098,97054.0375441627,102286.62987484873,98933.49106862932
AP0202,2026-06-27 10:16:00,3,Fusión,135517.7219388659,139297.65020662645,132069.93988738258,140114.9361817674,137431.8201626722
AP0202,2026-06-27 10:53:00,4,Fusión,198705.21840867333,199317.4872698062,195381.86357279742,203833.81248291535,217558.60821898605
AP0202,2026-06-27 11:35:00,5,Fusión,230230.80004194987,251442.55165487027,219977.43363287242,224086.01399982296,228652.49601241015
AP0202,2026-06-27 12:22:00,6,Fusión,280463.065909494,282212.7140085286,279473.3041105473,276109.58905591775,292618.1098720915
AP0202,2026-06-27 13:14:00,7,Fusión,346319.3257850089,339223.57225291437,347448.26554798847,345510.55208337534,380370.603832031
AP0202,2026-06-27 14:22:00,8,Reducción,329474.7205598634,325374.0570337558,329658.31779865874,333988.57254410937,340525.42054407037
AP0202,2026-06-27 14:52:00,9,Reducción,312500.09276470286,305431.84094870073,314422.48065716,321283.5170993781,310918.4002133166
AP0202,2026-06-27 15:17:00,10,Reducción,306448.48409727507,297007.510564058,306164.6111708694,331805.5742482728,298172.3507760606
AP0202,2026-06-27 15:37:00,11,Reducción,,,,,
AP0203,2026-06-27 17:26:00,1,Fusión,50397.6829217167,48122.70562061206,51240.44214556057,52956.865902236284,48143.45806502312
AP0203,2026-06-27 17:53:00,2,Fusión,92536.38036386232,93801.05950554821,91285.69232726104,94619.66155826513,92741.77726166493
AP0203,2026-06-27 18:25:00,3,Fusión,126276.31346830752,126797.88045895187,125126.49418626942,129369.98989033718,127198.74396045406
AP0203,2026-06-27 19:02:00,4,Fusión,170219.74679689336,173383.7817195556,167547.0649846079,173344.04808482243,171462.37842251174
AP0203,2026-06-27 19:44:00,5,Fusión,220772.87213845618,217663.64892116038,220867.24110180882,224878.22569999163,227753.21331614893
AP0203,2026-06-27 20:31:00,6,Fusión,279774.21300062,288582.3357536878,274047.6889698498,280797.35513050144,285509.4291083896
AP0203,2026-06-27 21:23:00,7,Fusión,372354.6090056794,379766.6022189207,363822.6234872659,382534.35240824433,392552.42550927994
AP0203,2026-06-27 23:15:00,8,Reducción,332773.1941183126,315849.5582340665,339618.22446531244,342706.72626467515,334896.88079940114
AP0203,2026-06-27 23:45:00,9,Reducción,333042.78110044345,321956.2968770751,336612.61325036566,343635.548037671,333244.1532272837
AP0203,2026-06-28 00:10:00,10,Reducción,337510.6081249981,326542.3398339939,340912.76171871606,346166.4066648066,344216.693514106
AP0203,2026-06-28 00:30:00,11,Reducción,320184.886783734,312475.8405497442,320473.146491482,341856.7076163778,304964.03779162624
AP0204,2026-06-28 01:44:00,1,Fusión,55156.32373386156,53758.922738172754,55269.72635413541,58241.959013992884,54058.841731286586
AP0204,2026-06-28 02:11:00,2,Fusión,99665.84679119715,98453.50353761727,99593.07838844572,103680.8794823423,96898.66134790673
AP0204,2026-06-28 02:43:00,3,Fusión,152763.87686516854,155508.91244189328,150502.12605308893,152995.69649309505,160094.02567839436
AP0204,2026-06-28 03:20:00,4,Fusión,199707.64501796497,210556.54705885326,193988.6531488329,196956.6715638887,203087.95429186986
AP0204,2026-06-28 04:02:00,5,Fusión,250117.58592410924,252356.95605670958,248783.8914382792,250855.81352662525,248889.71798647926
AP0204,2026-06-28 04:49:00,6,Fusión,281338.94879740017,293158.97817577235,274732.52351350465,282031.8993954465,278943.62778684066
AP0204,2026-06-28 05:41:00,7,Fusión,338770.1205286125,358935.7581676015,328585.36212513834,332712.00041791506,342726.97896435816
AP0204,2026-06-28 06:49:00,8,Reducción,323219.9339062374,321893.64076783194,320851.7119583397,334432.8973050217,326675.72266795597
AP0204,2026-06-28 07:19:00,9,Reducción,306354.2611392804,304805.50660631206,303877.3953751731,327270.1666600555,285454.9701249266
AP0204,2026-06-28 07:44:00,10,Reducción,281257.66568579077,303014.1642731235,271559.30136569485,282062.60133846744,250803.22070303553
AP0204,2026-06-28 08:04:00,11,Reducción,,,,,
AP0205,2026-06-28 10:18:00,1,Fusión,58522.38031419201,55408.50346185299,59034.66298150019,61487.3533686351,64056.044742211314
AP0205,2026-06-28 10:45:00,2,Fusión,94208.18072436804,96258.85382357483,92176.0995334747,96808.36964995766,96747.40673761336
AP0205,2026-06-28 11:17:00,3,Fusión,138680.36528359383,154578.22426401358,129913.86972004792,138073.8174379411,138409.1080444043
AP0205,2026-06-28 11:54:00,4,Fusión,177972.51196323294,183318.13702207003,173891.9630124779,183231.04314738835,175294.75706456983
AP0205,2026-06-28 12:36:00,5,Fusión,214608.06615314874,219602.02128875174,211345.76757046065,218927.99300349574,207643.81177897842
AP0205,2026-06-28 13:23:00,6,Fusión,273979.335434303,287650.2949392893,267669.48433042405,262717.2128900198,289928.9689720239
AP0205,2026-06-28 14:15:00,7,Fusión,332217.5408845471,339006.91402278404,330807.8500039723,311713.5333428521,362402.7672816605
AP0205,2026-06-28 15:24:00,8,Reducción,315287.7994558962,312888.2252983252,313538.80180104036,325944.0451420972,320117.76275522157
AP0205,2026-06-28 15:54:00,9,Reducción,307415.37274649297,305343.457815115,307014.9074009024,315135.12481997523,303370.700258939
AP0205,2026-06-28 16:19:00,10,Reducción,301038.0684536979,302168.42047022266,296239.2903569715,320181.04419943225,294118.19235367083
AP0205,2026-06-28 16:39:00,11,Reducción,286044.9858486448,287882.65911214997,281034.2433942284,305888.8276399886,275112.66135818587
AP0206,2026-06-28 18:54:00,1,Fusión,48589.19293920273,48115.64298200695,48573.422865000495,50154.42362342283,47376.24020664537
AP0206,2026-06-28 19:21:00,2,Fusión,69871.31493411388,71787.70442109036,68280.24832425984,71346.35883408428,71475.05436119386
AP0206,2026-06-28 19:53:00,3,Fusión,114494.71503861253,119309.64895056968,111115.67895114399,116052.89022756986,117617.95909142667
AP0206,2026-06-28 20:30:00,4,Fusión,163684.301870963,167829.45698367304,160091.0974693036,166597.67150370838,169608.8823440033
AP0206,2026-06-28 21:12:00,5,Fusión,224825.09900498512,243118.66373490065,220482.55596007267,200081.8752832496,227471.97472463857
AP0206,2026-06-28 21:59:00,6,Fusión,294563.3001225728,293371.4097876119,292332.1617994289,295095.86930958653,325323.6816759715
AP0206,2026-06-28 22:51:00,7,Fusión,356761.6792144943,378402.37724888127,347963.7358067813,341465.5204606502,361751.5731237311
AP0206,2026-06-29 00:16:00,8,Reducción,333136.6780192702,320919.78276864026,336694.4866809689,343180.71273157763,342060.96956042235
AP0206,2026-06-29 00:46:00,9,Reducción,323194.736099912,321638.19159977976,323345.1592926255,328207.4357207947,317327.60480424814
AP0206,2026-06-29 01:11:00,10,Reducción,325207.8609647606,310200.21227414283,330708.4953770099,333826.718054341,333946.2354517383
AP0206,2026-06-29 01:31:00,11,Reducción,330194.8024723885,326320.1947173402,329382.7864813342,340025.0852856217,336127.159694172
AP0207,2026-06-29 02:56:00,1,Fusión,53637.68115774525,54775.57400712236,52627.0466508905,55649.33587129515,52167.19338766368
AP0207,2026-06-29 03:23:00,2,Fusión,94802.85166935468,89471.75798239627,96147.59134291593,100407.77949680443,97611.39131924829
AP0207,2026-06-29 03:55:00,3,Fusión,146256.11297952515,149290.51384137938,143215.31578996146,149466.5920783844,152159.74553570172
AP0207,2026-06-29 04:32:00,4,Fusión,199416.35250424233,203471.94014228779,195267.84342097354,203266.09190734252,209469.75457194386
AP0207,2026-06-29 05:14:00,5,Fusión,253674.98629897277,246222.18538529146,253489.57014097678,265173.71259348164,270374.26516913367
AP0207,2026-06-29 06:01:00,6,Fusión,290820.8262764991,320096.5439057926,275354.0037988266,287684.97112141195,288411.8829427955
AP0207,2026-06-29 06:53:00,7,Fusión,371316.06223102316,365358.61361866316,371104.167086481,386655.3186645046,368295.46090462565
AP0207,2026-06-29 08:31:00,8,Reducción,341674.36954272934,349541.9701282771,337341.62919262494,343842.5435329794,334620.719800188
AP0207,2026-06-29 09:01:00,9,Reducción,335295.366840323,339593.6736018813,331604.5875961698,340273.8008694764,335610.62443463807
AP0207,2026-06-29 09:26:00,10,Reducción,322689.16601157753,333608.17104460904,314367.804719807,338061.2044477162,304204.8476966404
AP0207,2026-06-29 09:46:00,11,Reducción,314750.2900921322,326584.66741445323,304620.0776338844,335736.6802766391,295047.8197400838
AP0208,2026-06-29 10:54:00,1,Fusión,60493.31844610646,60650.18234833207,60909.45856229068,58466.719782542496,60518.580720604965
AP0208,2026-06-29 11:21:00,2,Fusión,103282.90996326105,106315.09216362138,101020.05383584602,105216.9953999387,104102.15752484898
AP0208,2026-06-29 11:53:00,3,Fusión,153930.38145169074,159049.29507304274,151005.32322611788,152856.36595047757,157421.19466130945
AP0208,2026-06-29 12:30:00,4,Fusión,200630.54871555622,221233.9418151545,190821.50077957835,193441.82899512546,200817.42924401685
AP0208,2026-06-29 13:12:00,5,Fusión,223978.97192296546,230851.60741407963,218235.51245384608,229714.1936508028,228910.04496083534
AP0208,2026-06-29 13:59:00,6,Fusión,298188.85473139555,296716.3748665884,295690.9213509394,306017.11499103403,313401.5018369567
AP0208,2026-06-29 14:51:00,7,Fusión,370453.97421297093,373239.86827311944,365501.7552747769,378637.114122035,385335.8470140191
AP0208,2026-06-29 16:22:00,8,Reducción,326066.94587600924,317753.39577750565,328655.87073550763,331185.4649444142,335042.69369610463
AP0208,2026-06-29 16:52:00,9,Reducción,324313.82482227904,327502.7141592385,322162.8664882605,328036.18208130146,317942.92223586957
AP0208,2026-06-29 17:17:00,10,Reducción,318858.1035307631,321405.5246596851,313981.93923586135,337320.5368561396,305831.787736753
AP0208,2026-06-29 17:37:00,11,Reducción,,,,,
AP0209,2026-06-29 18:47:00,1,Fusión,52388.05836548674,52966.017348519315,51922.370695045785,54340.158788910216,48527.62099470061
AP0209,2026-06-29 19:14:00,2,Fusión,100180.20806108188,104905.03957539456,97152.19558736458,101960.08169751664,99350.5007033896
AP0209,2026-06-29 19:46:00,3,Fusión,145764.31807289584,152259.80618240382,141960.50062457437,146534.62827684375,145292.4051366311
AP0209,2026-06-29 20:23:00,4,Fusión,191925.57294571123,198745.41650103225,186733.13965999076,197285.85706408907,192105.5757930212
AP0209,2026-06-29 21:05:00,5,Fusión,246188.81416627252,261080.82453643595,238072.7868600018,244552.96327129292,247835.86079736848
AP0209,2026-06-29 21:52:00,6,Fusión,307930.10595697473,316710.2273760176,299901.4901736569,314640.9030530439,323620.0860801835
AP0209,2026-06-29 22:44:00,7,Fusión,379711.89787154354,370025.71073893853,378812.9580042532,402693.13089266233,386402.0298059972
AP0209,2026-06-30 00:10:00,8,Reducción,359952.9516144325,363878.71780891286,355002.84419148474,370687.3029836357,360600.463795007
AP0209,2026-06-30 00:40:00,9,Reducción,353683.2365318221,369405.6452690129,346036.2427371754,349408.14385451353,352260.03707964567
AP0209,2026-06-30 01:05:00,10,Reducción,351921.95943887514,354969.29853555886,348154.93205291935,360716.1398954508,350303.6708825124
AP0209,2026-06-30 01:25:00,11,Reducción,352635.2821673018,351901.8769023044,349770.9264779303,365261.1745787531,353973.31603474147
AP0210,2026-06-30 02:40:00,1,Fusión,60892.75079273802,61874.87613012902,59740.42289955262,62734.689346718595,62441.614708380446
AP0210,2026-06-30 03:07:00,2,Fusión,103376.24620535286,108375.03812160988,100377.06702400172,104642.49137579423,101940.6621591996
AP0210,2026-06-30 03:39:00,3,Fusión,260026.90894863196,463208.04106908164,145061.46782809313,262731.12615977554,
AP0210,2026-06-30 04:16:00,4,Fusión,203260.7015507032,210676.99245692405,198646.19476955532,204494.25143910255,204754.65348735687
AP0210,2026-06-30 04:58:00,5,Fusión,269187.6922223505,283347.8670440363,260548.04042593608,269356.8994938804,276212.7104593922
AP0210,2026-06-30 05:45:00,6,Fusión,309337.93621129356,319700.19250699197,303507.704494352,311799.20211553876,302517.3370396256
AP0210,2026-06-30 06:37:00,7,Fusión,386174.2206085077,415397.5414222399,372332.20095426834,371071.692232145,399280.15161523735
AP0210,2026-06-30 08:04:00,8,Reducción,351678.8431070263,363374.280698626,345317.12535116123,351894.86436293676,348668.0519582775
AP0210,2026-06-30 08:34:00,9,Reducción,352237.3934020201,356218.90986592264,348895.49550450983,351638.2629202069,366149.36570222536
AP0210,2026-06-30 08:59:00,10,Reducción,333211.8766835305,345169.2282647424,321061.3566115792,356971.37739722355,327485.5947845992
AP0210,2026-06-30 09:19:00,11,Reducción,326858.83224549843,354849.65375451447,308289.1884832507,339183.03984372056,324011.66295517265
AP0211,2026-06-30 10:51:00,1,Fusión,58730.87294888852,56736.67981773683,59195.72157723155,61025.89793989226,59654.52583976457
AP0211,2026-06-30 11:18:00,2,Fusión,177987.94340387583,305111.40657137474,104530.61748439791,185789.45495491504,
AP0211,2026-06-30 11:50:00,3,Fusión,152523.75779536008,159466.99316255093,148016.64864694595,152997.1377377246,157892.58300400636
AP0211,2026-06-30 12:27:00,4,Fusión,192013.4581082801,204360.52616833203,184885.5649117426,193293.8842630093,190486.35670912327
AP0211,2026-06-30 13:09:00,5,Fusión,259683.31659215176,256035.77560157128,257518.18049144238,270621.01778020104,276155.012268802
AP0211,2026-06-30 13:56:00,6,Fusión,314870.95080117654,319491.1835357727,308825.57910966134,322770.9330234741,331220.89772040205
AP0211,2026-06-30 14:48:00,7,Fusión,407950.39887488406,448454.463548977,387494.55532509595,394240.9905671177,420168.8349587991
AP0211,2026-06-30 16:15:00,8,Reducción,330825.141645921,295112.4920334483,342048.43450824555,359974.8441425512,348354.5518740737
AP0211,2026-06-30 16:45:00,9,Reducción,334350.9793157183,331509.58295205585,332590.8163641845,344645.01847994415,343072.51948280004
AP0211,2026-06-30 17:10:00,10,Reducción,545651.9473952375,902917.4724235357,320899.01081742445,640816.262392819,
AP0211,2026-06-30 17:30:00,11,Reducción,,,,,
AP0212,2026-06-30 18:48:00,1,Fusión,57703.12353284332,58918.66844438878,56768.92236294175,58968.656408167,56970.61173646912
AP0212,2026-06-30 19:15:00,2,Fusión,99495.73055437513,98997.45950803411,99338.84789884863,100741.7339418848,100891.9446901074
AP0212,2026-06-30 19:47:00,3,Fusión,138404.08272993908,139259.43138943915,137740.28585694174,138653.6360881815,139740.4706462491
AP0212,2026-06-30 20:24:00,4,Fusión,188779.07688865246,179899.114541582,190426.23692269574,197074.02733846518,202935.53437454818
AP0212,2026-06-30 21:06:00,5,Fusión,239993.85345337572,238970.576518583,237676.68133163048,246682.27092095243,253556.75379417482
AP0212,2026-06-30 21:53:00,6,Fusión,286295.4852804093,289036.25197948323,280598.9673834708,298640.12839050556,298169.6614046894
AP0212,2026-06-30 22:45:00,7,Fusión,367208.1365041575,358130.7018862834,367250.30860386614,380421.9398702263,386768.5146300284
AP0212,2026-07-01 00:12:00,8,Reducción,353732.71424828464,351718.91546849825,352038.7033421259,364155.5685007763,356188.9271001245
AP0212,2026-07-01 00:42:00,9,Reducción,334098.52431638615,329109.54998647125,334506.37477747654,344868.1584860243,330832.29161724297
AP0212,2026-07-01 01:07:00,10,Reducción,334297.3010308175,333161.0243458227,331835.10969523666,347402.6558639513,332352.94839311606
AP0212,2026-07-01 01:27:00,11,Reducción,332883.23938716785,331357.7190439946,330069.73129724007,345098.4666908239,339747.7555765985
